,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
PHLDA3,0.03682475195920499,2.6473968954388027e-05,8.407771530552179e-05,1.0235216341136777e-08,0.009900990099009901,4.2406260344643434e-05,3.6117283703121454e-05,1.4117539780878314e-08,0.011703297989373406
GJA5,0.03673078018174781,2.7655656668623685e-05,8.407771530552179e-05,3.1887303908462172e-09,0.009900990099009901,3.941417659385345e-05,3.767800636052273e-05,4.447322720845491e-09,0.011703297989373406
POC1A,0.036599261576138846,2.9393638624086726e-05,8.407771530552179e-05,4.718264334790945e-09,0.009900990099009901,4.0598867212925236e-05,3.999134506678466e-05,6.525953436778624e-09,0.011703297989373406
NBPF19,0.03650656815458496,3.068015842100369e-05,8.407771530552179e-05,9.196068162520277e-08,0.009900990099009901,4.743988417833078e-05,4.168499785462458e-05,1.2528703218692475e-07,0.011703297989373406
TMEM45A,0.03630781517209184,3.3620652836741094e-05,8.407771530552179e-05,3.2742020206200095e-10,0.009900990099009901,3.814456864649846e-05,4.5618253509825094e-05,4.65085514292615e-10,0.011703297989373406
SYNPO,0.03621356075469247,3.5106543157970016e-05,8.407771530552179e-05,3.514260615844478e-08,0.009900990099009901,4.659462071800094e-05,4.7569841677466145e-05,4.8272810657204364e-08,0.011703297989373406
VAMP3,0.035676512966771455,4.483019084500217e-05,8.407771530552179e-05,1.9804333806217045e-07,0.009900990099009901,4.6652766560284304e-05,6.066331643437371e-05,2.6835140658830685e-07,0.011703297989373406
FMO1,0.03502976965885103,5.991832775276151e-05,8.407771530552179e-05,3.6054690170095327e-06,0.009900990099009901,5.93845375437474e-05,8.097071317940745e-05,4.694621115897829e-06,0.011703297989373406
ZKSCAN4,0.03496420711721628,6.169030732883218e-05,8.407771530552179e-05,5.100119918610702e-07,0.009900990099009901,5.0659142002981094e-05,8.325277642217569e-05,6.800159891480936e-07,0.011703297989373406
NR5A2,0.0348070889540846,6.613992358062148e-05,8.407771530552179e-05,4.100896981995561e-07,0.009900990099009901,4.754242254223561e-05,8.913736331620146e-05,5.489821930382277e-07,0.011703297989373406
SHISAL2A,0.03468738740199392,6.973103066532094e-05,8.407771530552179e-05,3.162594067740443e-07,0.009900990099009901,4.263330836923585e-05,9.385064692506182e-05,4.2450927083764336e-07,0.011703297989373406
ADRB2,0.034555601796380404,7.389673920366047e-05,8.407771530552179e-05,3.0299285858070846e-07,0.009900990099009901,4.996596116729695e-05,9.932357419846837e-05,4.0724846583428557e-07,0.011703297989373406
SZT2,0.034401367367088154,7.906946710256602e-05,8.407771530552179e-05,1.5537809217036624e-07,0.009900990099009901,4.644041431800435e-05,0.00010613351288935036,2.1139876485764115e-07,0.011703297989373406
ESM1,0.034333332478226355,8.145790113789353e-05,8.407771530552179e-05,3.9242943117301365e-08,0.009900990099009901,4.010154490021253e-05,0.0001091928969676857,5.3831197691771425e-08,0.011703297989373406
ETV5,0.03430407209826661,8.250585200042515e-05,8.407771530552179e-05,2.088594811211486e-06,0.009900990099009901,5.547139363245495e-05,0.00011044960107151961,2.737345755191987e-06,0.011703297989373406
TLL1,0.03426414318527395,8.395636923974603e-05,8.407771530552179e-05,2.314491982535749e-05,0.009900990099009901,7.023656332965501e-05,0.00011224113534725406,2.9521581409894758e-05,0.011703297989373406
CD207,0.034140969593137685,8.858355754259861e-05,8.407771530552179e-05,3.946849946534492e-06,0.009900990099009901,5.857941839197086e-05,0.00011826910219305556,5.132444663894008e-06,0.011703297989373406
SH3BP2,0.03399813930104925,9.424922024003912e-05,8.407771530552179e-05,3.3894060400552206e-06,0.009900990099009901,5.4732100988331145e-05,0.00012566562698671882,4.419043076995073e-06,0.011703297989373406
DPP4,0.03384542191852005,0.00010068289057807434,8.407771530552179e-05,6.978738960050634e-07,0.009900990099009901,4.902301221376358e-05,0.00013406510063658367,9.243362860994218e-07,0.011703297989373406
NCR3,0.033783385300064514,0.0001034123850305324,8.407771530552179e-05,1.4004731669903236e-06,0.009900990099009901,5.124638135518417e-05,0.00013751646945549522,1.8500306036860285e-06,0.011703297989373406
MUC20,0.033520382615924854,0.00011577447210553427,8.407771530552179e-05,9.537345428523025e-06,0.009900990099009901,5.575372155014205e-05,0.00015375095897149306,1.2290393593457506e-05,0.011703297989373406
ARHGAP31,0.033493261614495014,0.00011712527407448103,8.407771530552179e-05,1.8083450503691978e-07,0.009900990099009901,4.476024082163434e-05,0.00015533855978047882,2.4536567847614626e-07,0.011703297989373406
KCNMB1,0.033300848857041834,0.00012714186676587858,8.407771530552179e-05,2.1886184786712448e-07,0.009900990099009901,4.3095114254106305e-05,0.000168399823530965,2.957592538744925e-07,0.011703297989373406
FNIP2,0.03329432099995123,0.00012749538749468048,8.407771530552179e-05,1.7295920541338106e-06,0.009900990099009901,5.066850550206446e-05,0.00016864469245328107,2.2817837125775864e-06,0.011703297989373406
CRYBG3,0.032569091796880834,0.0001730490614134661,8.407771530552179e-05,2.812547933994658e-06,0.009900990099009901,5.212106021441542e-05,0.00022859849592267648,3.681345463343793e-06,0.011703297989373406
RHOU,0.03244874476127745,0.0001819438158604525,8.407771530552179e-05,5.420929788391149e-07,0.009900990099009901,4.3773634770512184e-05,0.00024003141934096636,7.218282008510185e-07,0.011703297989373406
ROR1,0.03235585321138781,0.00018909974841496702,8.407771530552179e-05,1.7567055854428304e-07,0.009900990099009901,4.09055829720641e-05,0.00024914327854409356,2.386828241090802e-07,0.011703297989373406
TRPC1,0.03189008350516761,0.00022911916251511233,8.407771530552179e-05,1.843842990401079e-06,0.009900990099009901,4.74234037571201e-05,0.0003014725822567267,2.4261091978961564e-06,0.011703297989373406
SIPA1L2,0.031765896381876255,0.0002410525720718537,8.407771530552179e-05,6.179110050297254e-07,0.009900990099009901,4.226240324916227e-05,0.0003167576505543413,8.205989442625835e-07,0.011703297989373406
CD200R1,0.03165801748580007,0.00025188686147314954,8.407771530552179e-05,2.6482883813128133e-05,0.009900990099009901,6.278919074753934e-05,0.00033056018566030124,3.3650424158993815e-05,0.011703297989373406
TNFSF4,0.0316303585062799,0.00025473687555521707,8.407771530552179e-05,2.5881961296381206e-07,0.009900990099009901,4.1365217624146535e-05,0.0003338622222217786,3.4881349456039364e-07,0.011703297989373406
HBEGF,0.031452210509843405,0.0002738259744486937,8.407771530552179e-05,4.557492852774736e-06,0.009900990099009901,5.483419422453998e-05,0.00035841096132027976,5.918821886720436e-06,0.011703297989373406
SNCA,0.03142180400266536,0.00027721432472060936,8.407771530552179e-05,7.301656439251403e-06,0.009900990099009901,5.041652015582476e-05,0.00036237166630145016,9.43366465019561e-06,0.011703297989373406
KLF3,0.030986377694614282,0.00033022260659931746,8.407771530552179e-05,3.406895470181581e-07,0.009900990099009901,4.1029468880226335e-05,0.0004311000086152969,4.566884008286302e-07,0.011703297989373406
PLCH2,0.030447692114720638,0.00040883117571088867,8.407771530552179e-05,1.9677102097270804e-05,0.009900990099009901,5.7562543086601564e-05,0.000533026304707808,2.5162534651241435e-05,0.011703297989373406
SLC16A4,0.03032038232920356,0.0004297889041926517,8.407771530552179e-05,5.932712371370386e-07,0.009900990099009901,3.920353770382309e-05,0.0005596209690008486,7.889245174694662e-07,0.011703297989373406
PLEKHM3,0.03011740575229791,0.0004652730702122687,8.407771530552179e-05,2.0047570949977e-06,0.009900990099009901,4.33168387009626e-05,0.0006050365022266173,2.634372003939159e-06,0.011703297989373406
NPR1,0.030109024098815156,0.000466795114888785,8.407771530552179e-05,8.087744315254941e-05,0.009900990099009901,6.172496133358367e-05,0.000606227421933487,0.00010135017938915965,0.011703297989373406
PRADC1,0.030009275926633577,0.0004852662166536792,8.407771530552179e-05,8.79230231320971e-06,0.009900990099009901,5.236006444791431e-05,0.0006293984651798692,1.1344906210593174e-05,0.011703297989373406
IL1RL1,0.02998444755903487,0.0004899679132296386,8.407771530552179e-05,2.528585091177149e-05,0.009900990099009901,5.382238090942502e-05,0.0006346734627326925,3.221127504684266e-05,0.011703297989373406
TLR5,0.029771103655635685,0.0005321418429118374,8.407771530552179e-05,2.0874301294160347e-06,0.009900990099009901,4.144971550549397e-05,0.000688411180998496,2.737345755191987e-06,0.011703297989373406
FCRL6,0.029753404100498197,0.0005357874358740133,8.407771530552179e-05,7.182584898735023e-06,0.009900990099009901,4.9503799981447714e-05,0.0006922318292945909,9.291830399398476e-06,0.011703297989373406
NID1,0.029718551975664302,0.0005430335843591427,8.407771530552179e-05,3.171203860174998e-06,0.009900990099009901,4.617543658171618e-05,0.000700688495947281,4.139952820071799e-06,0.011703297989373406
RREB1,0.029266964240322737,0.0006454906190740406,8.407771530552179e-05,4.77596375447753e-07,0.009900990099009901,3.6918446851155085e-05,0.0008318178080851038,6.384978281387072e-07,0.011703297989373406
EVC2,0.029043758242437608,0.0007024691501249514,8.407771530552179e-05,1.7743673391690251e-06,0.009900990099009901,3.931447377343337e-05,0.0009040787002895127,2.3377698803280964e-06,0.011703297989373406
SORCS2,0.0289105559113281,0.0007386458443765509,8.407771530552179e-05,7.846280356338386e-05,0.009900990099009901,5.8758746710914484e-05,0.0009494162524120191,9.844768326647912e-05,0.011703297989373406
CSRNP1,0.02873459094110841,0.0007890697287070703,8.407771530552179e-05,1.6858112723339147e-05,0.009900990099009901,5.0486998882284176e-05,0.0010129264810103597,2.1585291579179445e-05,0.011703297989373406
PCDHGA8,0.028578745901645868,0.0008363547850681607,8.407771530552179e-05,4.950361506272927e-07,0.009900990099009901,3.627025206891761e-05,0.0010722497244463598,6.609294400898434e-07,0.011703297989373406
SNX18,0.028533298943518814,0.0008506269379747744,8.407771530552179e-05,0.0001250482388798213,0.009900990099009901,5.84348569866888e-05,0.001089151008930569,0.00015592049735638566,0.011703297989373406
LOXL3,0.028001267646228532,0.0010352041289983793,8.407771530552179e-05,1.661886040238425e-05,0.009900990099009901,4.6136281725354105e-05,0.0013237904462894876,2.130623128510801e-05,0.011703297989373406
MCOLN3,0.02799538058791883,0.0010374378515048965,8.407771530552179e-05,2.9549650673033057e-06,0.009900990099009901,4.060443697859605e-05,0.0013249525562003786,3.862699434383406e-06,0.011703297989373406
MECOM,0.027973496639252665,0.001045780083147041,8.407771530552179e-05,0.00025498658060829626,0.009900990099009901,5.569272321543581e-05,0.001333903167279389,0.00031479824766456326,0.011703297989373406
GPR35,0.027962667341511295,0.0010499309627053366,8.407771530552179e-05,5.81310172991234e-05,0.009900990099009901,5.266707212656666e-05,0.0013374916722360974,7.33977491150548e-05,0.011703297989373406
EDNRA,0.027841827694640157,0.0010972849746281321,8.407771530552179e-05,7.142955736338941e-06,0.009900990099009901,3.879170683789692e-05,0.00139603686339457,9.252533337226607e-06,0.011703297989373406
GRPEL2,0.027823858013231204,0.001104491707516031,8.407771530552179e-05,4.343739373402489e-05,0.009900990099009901,4.8666859016427534e-05,0.0014034202128539149,5.4984042701297326e-05,0.011703297989373406
HLX,0.027795748784419594,0.0011158519428167146,8.407771530552179e-05,5.316610863448368e-06,0.009900990099009901,3.8250279367123905e-05,0.0014160557649958306,6.89573393443368e-06,0.011703297989373406
LGI2,0.02759083585784175,0.0012019566985498331,8.407771530552179e-05,1.5228328525740409e-05,0.009900990099009901,4.187987650006118e-05,0.0015233925203419938,1.954856036680412e-05,0.011703297989373406
IL10,0.02729654127926698,0.0013362857360869063,8.407771530552179e-05,4.702476340590067e-05,0.009900990099009901,4.608888980336123e-05,0.0016915009317555775,5.9449764103540667e-05,0.011703297989373406
CASQ1,0.0272458389180363,0.0013607684113571272,8.407771530552179e-05,1.3987596769293731e-05,0.009900990099009901,4.2249156378798326e-05,0.0017203140472277208,1.8002055044136077e-05,0.011703297989373406
MOB3C,0.026927008900976317,0.0015243468400486515,8.407771530552179e-05,1.4265998567686289e-05,0.009900990099009901,4.2061380436021284e-05,0.001924680353596782,1.8336759084429678e-05,0.011703297989373406
CARD6,0.026506818852665225,0.0017673068195409591,8.407771530552179e-05,6.534655546241996e-05,0.009900990099009901,4.615160237555791e-05,0.0022286340725611083,8.230044768566746e-05,0.011703297989373406
TIE1,0.026454215363810846,0.0018000853758018964,8.407771530552179e-05,0.0015549513146170257,0.009900990099009901,7.355278971399373e-05,0.0022671100450905495,0.0018689318685300791,0.011703297989373406
MAP1B,0.02624529346694035,0.0019358005102896314,8.407771530552179e-05,0.00010355046527221745,0.009900990099009901,4.8263552248730166e-05,0.0024349691953328696,0.00012927648598279331,0.011703297989373406
NEXN,0.026113081383078145,0.002026420690751096,8.407771530552179e-05,9.501627573682558e-05,0.009900990099009901,4.731942204389897e-05,0.00254575463662198,0.00011891899341279797,0.011703297989373406
CLDN11,0.025850158984947393,0.0022181642983097882,8.407771530552179e-05,3.917635059458302e-05,0.009900990099009901,4.420390515906152e-05,0.0027831421559721308,4.9653169321397995e-05,0.011703297989373406
GOLIM4,0.025714579061676276,0.0023233350005386066,8.407771530552179e-05,0.0001377133190638702,0.009900990099009901,5.263544572921368e-05,0.0029114473690959983,0.00017149852934479474,0.011703297989373406
CCRL2,0.025531465647543397,0.00247254396005514,8.407771530552179e-05,2.2982547829619726e-05,0.009900990099009901,3.861943840443185e-05,0.0030945481352379726,2.9351912936934516e-05,0.011703297989373406
PCDHGA5,0.025226099139086116,0.0027407428887665786,8.407771530552179e-05,0.0011258421131121743,0.009900990099009901,5.980378072089785e-05,0.003425928610958223,0.0013597126969953797,0.011703297989373406
KCNT2,0.025206360699110676,0.0027589505801669523,8.407771530552179e-05,0.00019001370841464915,0.019801980198019802,5.3049495891178794e-05,0.0034443827467752213,0.00023516548071119943,0.022972134800487008
B3GNT5,0.025164686025759803,0.002797752338198012,8.407771530552179e-05,2.5668299475478662e-05,0.009900990099009901,3.959516092206109e-05,0.003488469249623456,3.265686956167769e-05,0.011703297989373406
KIF26B,0.025106008997090687,0.0028532191189426515,8.407771530552179e-05,0.000155897535568994,0.009900990099009901,4.948730342383098e-05,0.0035531994009248458,0.00019390240742412187,0.011703297989373406
INKA1,0.0248175300889897,0.0031406046970073875,8.407771530552179e-05,0.00017320514849850088,0.009900990099009901,5.0697531246899904e-05,0.003906224747521626,0.00021489472518424426,0.011703297989373406
IFNLR1,0.02478309138499051,0.0031765989210558176,8.407771530552179e-05,7.482160718907949e-05,0.009900990099009901,4.198115685128772e-05,0.003946085616218406,9.411522916865344e-05,0.011703297989373406
WDFY1,0.024708668194069784,0.00325565456950061,8.407771530552179e-05,0.000776739241589719,0.009900990099009901,6.318393493113306e-05,0.004039273659430037,0.0009449382501091472,0.011703297989373406
COL24A1,0.024581946615070533,0.0033943440222842236,8.407771530552179e-05,6.295057099114931e-05,0.009900990099009901,4.200462021714266e-05,0.004206126421665704,7.938281335579989e-05,0.011703297989373406
PDIA5,0.024255597038732743,0.0037762738206207347,8.407771530552179e-05,0.00022266233067314012,0.009900990099009901,4.688592472773468e-05,0.004673606213639523,0.00027523155831043274,0.011703297989373406
ALS2CL,0.024197148549176085,0.0038486084178791513,8.407771530552179e-05,3.572800179907354e-05,0.009900990099009901,3.97425586841247e-05,0.0047572415548568,4.534010380593088e-05,0.011703297989373406
CEP44,0.023850386753558887,0.0043038622958536665,8.407771530552179e-05,0.00037162159830217423,0.009900990099009901,4.803061664452728e-05,0.00531341024179465,0.0004550695470256738,0.011703297989373406
PAQR6,0.023766219800172864,0.004421379714918627,8.407771530552179e-05,0.00037179181991997545,0.009900990099009901,4.888868473228622e-05,0.005451762903722105,0.0004550695470256738,0.011703297989373406
CHST2,0.02372185142270994,0.004484475488030881,8.407771530552179e-05,9.866434167327132e-05,0.009900990099009901,4.049601072417489e-05,0.00552275306407744,0.00012333042709158915,0.011703297989373406
SYNC,0.02369134335900564,0.004528325985831971,8.407771530552179e-05,0.0003556105538888854,0.009900990099009901,4.8804130204048913e-05,0.00556989666153994,0.0004363319679618226,0.011703297989373406
FNDC4,0.023597340724667303,0.004665856889719877,8.407771530552179e-05,0.0003145485171541784,0.009900990099009901,4.626445661882097e-05,0.005732010921031791,0.0003873750211258355,0.011703297989373406
WNT2B,0.023350293853712425,0.005045229661907125,8.407771530552179e-05,0.0008894593587198685,0.009900990099009901,5.2895655814077124e-05,0.006190465842830829,0.001078132556024083,0.011703297989373406
TRIM39,0.02314937728823059,0.005373765150567866,8.407771530552179e-05,0.0007887599184615013,0.009900990099009901,5.250611812650022e-05,0.006585496508048856,0.0009572329107542492,0.011703297989373406
IL17B,0.023008526135967176,0.005615289290594405,8.407771530552179e-05,0.0001871410882551272,0.009900990099009901,4.2427731260340115e-05,0.0068730591072146945,0.0002318972593000337,0.011703297989373406
FBXO41,0.02249287776078915,0.006583773802776416,8.407771530552179e-05,0.0015111273529141434,0.009900990099009901,5.87054205269067e-05,0.008048623230778014,0.0018184444680073928,0.011703297989373406
ARSJ,0.02229090232138406,0.0070016602328567545,8.407771530552179e-05,0.0003450533065910699,0.009900990099009901,4.8187490726281826e-05,0.008549035693353791,0.00042389841104554046,0.011703297989373406
SLC49A3,0.02211609514756943,0.007382058715219797,8.407771530552179e-05,0.00028938949473744646,0.009900990099009901,4.39354965039767e-05,0.009002510628316826,0.00035683044973791177,0.011703297989373406
FAM107A,0.021838646498075247,0.008023257588308796,8.407771530552179e-05,0.0009481114861058515,0.019801980198019802,5.164065705458754e-05,0.009772542738500362,0.0011464467788462533,0.022972134800487008
PRDM16,0.021802293279025085,0.008110799538532443,8.407771530552179e-05,0.0007836186004465118,0.019801980198019802,4.882955612669603e-05,0.009867152723275478,0.0009521489677357373,0.022972134800487008
ATP1A4,0.021704076753894578,0.008351524915011677,8.407771530552179e-05,0.00048120383425065416,0.009900990099009901,4.3419911402795924e-05,0.010147660893088307,0.0005875504691705179,0.011703297989373406
WWTR1,0.021437753585385886,0.009036111052812323,8.407771530552179e-05,7.700291336321108e-05,0.009900990099009901,3.247809848414386e-05,0.010966154190306217,9.673732834574256e-05,0.011703297989373406
GASK1A,0.02127761399469982,0.009470999045657513,8.407771530552179e-05,0.0005133651200789346,0.009900990099009901,4.0955817328472206e-05,0.011479998843221229,0.0006260550244865057,0.011703297989373406
PRR16,0.021060542183454337,0.010089657824225329,8.407771530552179e-05,0.00044440598791006813,0.009900990099009901,4.445996231460103e-05,0.01221508211165294,0.0005432836038020393,0.011703297989373406
GATA2,0.02100640725742829,0.010249330738305251,8.407771530552179e-05,0.0003226520889403339,0.009900990099009901,3.8205558296678796e-05,0.012393386624311066,0.0003968660380569913,0.011703297989373406
MICB,0.02091120536729339,0.010535481930352586,8.407771530552179e-05,0.0009438462736910402,0.009900990099009901,4.3499107345531306e-05,0.012724011993179452,0.0011426710335242618,0.011703297989373406
PROS1,0.020576290252153982,0.011598175234374897,8.407771530552179e-05,0.000516007819961084,0.009900990099009901,4.081037990370608e-05,0.01399056119948721,0.0006285113519623436,0.011703297989373406
FHL3,0.020543271201276758,0.01170782029303108,8.407771530552179e-05,0.002504449516765206,0.009900990099009901,5.562410864591684e-05,0.014091380888380274,0.002977942350493705,0.011703297989373406
KCNAB1,0.020542636255831772,0.011709937518244007,8.407771530552179e-05,0.00016945020956304901,0.009900990099009901,3.768559956559548e-05,0.014091380888380274,0.00021049715473670685,0.011703297989373406
MLLT11,0.020111966984364345,0.013224774634685743,8.407771530552179e-05,0.0019969078332734425,0.009900990099009901,4.856065441184444e-05,0.01589516182053575,0.0023972482992478303,0.011703297989373406
ATG9A,0.020049602785512398,0.013457601038654343,8.407771530552179e-05,0.0029314768728974094,0.009900990099009901,5.1553455997625224e-05,0.016155583479777122,0.0034733138304471676,0.011703297989373406
BATF3,0.019674609093561633,0.014933520833855685,8.407771530552179e-05,0.002427028645390017,0.019801980198019802,4.4789443025784204e-05,0.0179059002804025,0.00289621556729119,0.022972134800487008
CDO1,0.019631063021204532,0.015113611220483936,8.407771530552179e-05,0.0027765233965517666,0.039603960396039604,4.7309032490935686e-05,0.018100133198184355,0.003297533725120863,0.044902449428616334
CCDC163,0.01961482416874704,0.015181245183157666,8.407771530552179e-05,0.0034476221632711024,0.019801980198019802,5.6522726940269995e-05,0.018159384190379983,0.00407978696634514,0.022972134800487008
RBM8A,0.01940361839456979,0.016084862329978966,8.407771530552179e-05,0.00488852465662748,0.009900990099009901,5.5302130401893785e-05,0.019217278769389445,0.00574444730508517,0.011703297989373406
TWIST2,0.019306178413456613,0.016517047155127362,8.407771530552179e-05,0.002921232628998238,0.0297029702970297,5.164002435086699e-05,0.019710080137383488,0.003465281884932667,0.03414134516899966
VARS2,0.019258301010215483,0.01673301936731031,8.407771530552179e-05,0.0040270017838055505,0.009900990099009901,5.900554395649758e-05,0.019944004013480704,0.004754429496818832,0.011703297989373406
EMCN,0.019216911949506747,0.016921665569561428,8.407771530552179e-05,0.002443067389469089,0.009900990099009901,4.7479719147846325e-05,0.020144839963763605,0.002911880082799868,0.011703297989373406
HFE,0.019055349612668582,0.017675547924888346,8.407771530552179e-05,0.002128304474989462,0.009900990099009901,4.59097626594349e-05,0.021017298364908853,0.0025458187499873947,0.011703297989373406
PCBP4,0.01865734987969951,0.01965589004891677,8.407771530552179e-05,0.00131188211386557,0.009900990099009901,4.266463502229211e-05,0.02334428746902229,0.0015805808600790003,0.011703297989373406
ADAM23,0.018499864462810742,0.02048995218774341,8.407771530552179e-05,0.002195394105453996,0.009900990099009901,4.17173937352511e-05,0.02430599310527095,0.0026229320256320144,0.011703297989373406
GPAT3,0.01836872096592514,0.021207207284554497,8.407771530552179e-05,0.0020997262961767182,0.009900990099009901,4.1316540318313605e-05,0.02512702284899822,0.002517657429468487,0.011703297989373406
DYSF,0.018313997356689957,0.0215127233143817,8.407771530552179e-05,0.00554548005558797,0.0297029702970297,5.087832349649735e-05,0.025458844159031598,0.0065011489514513136,0.03414134516899966
VAX2,0.01826549182129984,0.02178662657225261,8.407771530552179e-05,0.008182969849502175,0.019801980198019802,5.4161119802492286e-05,0.02575251367878559,0.009537260896855682,0.022972134800487008
DCLK2,0.017352347563557968,0.027518324234524383,8.407771530552179e-05,0.00671810092005054,0.009900990099009901,4.6741262432659824e-05,0.03248916674678203,0.0078574279766673,0.011703297989373406
PCDHGA6,0.017011914909378034,0.02995470518399579,8.407771530552179e-05,0.0034514997735279884,0.019801980198019802,3.9677223368372484e-05,0.03532394479244787,0.00407978696634514,0.022972134800487008
BST1,0.01679491595488604,0.03159912732522718,8.407771530552179e-05,0.0021046239801375544,0.009900990099009901,3.4935419009008646e-05,0.037219231242905985,0.002520507760643778,0.011703297989373406
ACKR2,0.016761231486259517,0.03186095730792815,8.407771530552179e-05,0.0025011224710088653,0.009900990099009901,4.054466665717111e-05,0.03748347918579782,0.00297752675120103,0.011703297989373406
TMEM200B,0.016657460141123064,0.03267885960911121,8.407771530552179e-05,0.025803294123712184,0.039603960396039604,7.246045638496829e-05,0.03840054008121176,0.029388717680765584,0.044902449428616334
GLI2,0.016537415367329254,0.033646544951796975,8.407771530552179e-05,0.0071097275126942305,0.019801980198019802,4.9178853787175456e-05,0.03949124994342368,0.008305756440063353,0.022972134800487008
LURAP1,0.016254754993016093,0.036018438138224695,8.407771530552179e-05,0.007970938294517227,0.019801980198019802,4.5573048431799545e-05,0.042225601568844896,0.00930097817329898,0.022972134800487008
HRH1,0.01621596746691466,0.03635435216114857,8.407771530552179e-05,0.008271835121845816,0.009900990099009901,4.932907785945554e-05,0.04256949901773838,0.009629610153487563,0.011703297989373406
TTC33,0.016154880506815118,0.03688858293860675,8.407771530552179e-05,0.004282429961058987,0.009900990099009901,4.127947963204886e-05,0.043144541448662865,0.005050035331437485,0.011703297989373406
ADORA3,0.0159889852071576,0.038371856394960546,8.407771530552179e-05,0.009559142524413144,0.039603960396039604,4.8283031950594295e-05,0.04482693504084176,0.011102372269933965,0.044902449428616334
ADAMTSL4,0.01577941233111515,0.04031478162403468,8.407771530552179e-05,0.004501805240992973,0.009900990099009901,4.148542934786957e-05,0.04704175218673825,0.005302479671369815,0.011703297989373406
RGS4,0.015620378134608483,0.04184187362700931,8.407771530552179e-05,0.005134979343461632,0.009900990099009901,4.0217071691706646e-05,0.048766752479031825,0.006026971060400977,0.011703297989373406
SPDL1,0.015441289460675713,0.04361725330239985,8.407771530552179e-05,0.006419061654307834,0.0297029702970297,4.347806167412099e-05,0.05077677916460984,0.007516465637362803,0.03414134516899966
AK5,0.015377814338354787,0.04426091357973072,8.407771530552179e-05,0.017277899880761893,0.0297029702970297,5.127211728650825e-05,0.05146617858108223,0.019882508493396886,0.03414134516899966
C2orf81,0.01529007434544591,0.045163210024557254,8.407771530552179e-05,0.0011935266951843548,0.019801980198019802,3.114772946019879e-05,0.052454367043620505,0.0014397185707893303,0.022972134800487008
SRA1,0.015100013504662332,0.04716851054148252,8.407771530552179e-05,0.019740950941124713,0.039603960396039604,4.946046780243963e-05,0.05471984981610502,0.022612773128436098,0.044902449428616334
DZIP1L,0.014995799446332664,0.04829798924632589,8.407771530552179e-05,0.01031506646916791,0.039603960396039604,4.621431495310294e-05,0.05596522508264877,0.011952568330437903,0.044902449428616334
BHMT2,0.014969174352826147,0.04858999671889164,8.407771530552179e-05,0.009777171324014344,0.019801980198019802,3.898145982859202e-05,0.0562384221283468,0.011342426129947035,0.022972134800487008
LRRC8B,0.014957092650629193,0.04872296606175586,8.407771530552179e-05,0.015295477190184092,0.0297029702970297,4.5241704425344644e-05,0.056327128395093476,0.0176826325898082,0.03414134516899966
MUSTN1,0.014890092292356648,0.04946564866667025,8.407771530552179e-05,0.013664472232146174,0.039603960396039604,4.74271422643325e-05,0.05711968668206726,0.015815361379798814,0.044902449428616334
SLC10A4,0.014600906025668551,0.05277543168900389,8.407771530552179e-05,0.015994996725464783,0.039603960396039604,4.8595294736157936e-05,0.060871316826994114,0.01846997312409328,0.044902449428616334
HPGDS,0.01434215429697892,0.055883643521487336,8.407771530552179e-05,0.01840188095338524,0.04950495049504951,4.965280798128284e-05,0.06438207778973196,0.021127303046366522,0.05587466195829516
STARD4,0.013558053826611854,0.06618945172380652,8.407771530552179e-05,0.018071491723832822,0.039603960396039604,4.537058050242833e-05,0.07616737827825837,0.020771829567623933,0.044902449428616334
FCRL4,0.013485456819309868,0.0672136141542633,8.407771530552179e-05,0.01684936832912165,0.019801980198019802,4.4440980382843987e-05,0.07725702776352103,0.019411714664886694,0.022972134800487008
FBXO48,0.01341343082820754,0.06824178678199055,8.407771530552179e-05,0.03657473194038541,0.039603960396039604,5.281032655290475e-05,0.07834877931342199,0.04137413115428214,0.044902449428616334
SLC45A3,0.013150104848721793,0.07210430532520595,8.407771530552179e-05,0.020325247089851284,0.04950495049504951,4.628706644257006e-05,0.08268842353808022,0.023255431452919088,0.05587466195829516
KLHL29,0.013089707253325552,0.07301341738517753,8.407771530552179e-05,0.018997714767688523,0.019801980198019802,4.3571432874273075e-05,0.08363507146068445,0.021786370146431793,0.022972134800487008
TMEM158,0.013049948864699588,0.07361663690149811,8.407771530552179e-05,0.009190005145014446,0.019801980198019802,3.240967963821758e-05,0.08422956167219464,0.010686052494202845,0.022972134800487008
SCG2,0.012968564966768547,0.07486327692901729,8.407771530552179e-05,0.004558642523979306,0.019801980198019802,2.886344067679226e-05,0.08555803077601976,0.00536310885174036,0.022972134800487008
OVGP1,0.012711268295124513,0.0789105737815341,8.407771530552179e-05,0.029876570176608275,0.0297029702970297,4.503055891949592e-05,0.09008056367755034,0.03391211143769384,0.03414134516899966
TDRD10,0.012688410623599999,0.07927799271874236,8.407771530552179e-05,0.04987493597975201,0.06930693069306931,5.592534446027668e-05,0.09039679899514523,0.05603925390983372,0.0775245309765876
CCR1,0.01251693129469115,0.08207579845202817,8.407771530552179e-05,0.01618855600152247,0.019801980198019802,3.811783254611654e-05,0.09348040825971318,0.01867192157038347,0.022972134800487008
